date,sla,ugosa,vgosa,err_ugosa,err_vgosa,adt,ugos,vgos
20090323,-0.0131,0.10010000000000001,-0.0019,0.0342,0.044000000000000004,0.3171,0.108,-0.0178
20090324,-0.0143,0.0889,-0.0102,0.0339,0.0448,0.316,0.09680000000000001,-0.0261
20090325,-0.0178,0.0906,-0.0039000000000000003,0.032,0.0444,0.3125,0.09860000000000001,-0.0198
20090326,-0.0171,0.0852,0.0048000000000000004,0.0309,0.0432,0.31320000000000003,0.0932,-0.0111
20090327,-0.0175,0.0833,0.0207,0.030500000000000003,0.0429,0.3128,0.0912,0.0048000000000000004
20090328,-0.0201,0.07680000000000001,0.0233,0.030100000000000002,0.0427,0.31020000000000003,0.0847,0.0074
20090329,-0.0204,0.0639,0.0204,0.0297,0.0419,0.3099,0.0718,0.0044
20090330,-0.0184,0.0795,0.0333,0.0296,0.0409,0.3119,0.0874,0.017400000000000002
20090331,-0.018500000000000003,0.08360000000000001,0.042,0.0297,0.039900000000000005,0.3118,0.0915,0.0261
20090401,-0.018600000000000002,0.0825,0.046900000000000004,0.030000000000000002,0.039,0.31170000000000003,0.09040000000000001,0.031
20090402,-0.0176,0.07830000000000001,0.0609,0.030500000000000003,0.038,0.3126,0.0862,0.045000000000000005
20090403,-0.015300000000000001,0.09970000000000001,0.0572,0.031,0.0373,0.3149,0.1076,0.0413
20090404,-0.013000000000000001,0.1087,0.056900000000000006,0.0317,0.0369,0.31720000000000004,0.11660000000000001,0.041
20090405,-0.0123,0.11720000000000001,0.050800000000000005,0.0322,0.0361,0.3179,0.12510000000000002,0.0349
20090406,-0.0106,0.12100000000000001,0.037000000000000005,0.0328,0.0359,0.3196,0.12890000000000001,0.0211
20090407,-0.0109,0.1268,0.0307,0.0333,0.0357,0.3194,0.13470000000000001,0.0148
20090408,-0.0091,0.1317,0.033,0.0339,0.0359,0.3211,0.1396,0.0171
20090409,-0.0089,0.1386,0.0327,0.0344,0.0357,0.32130000000000003,0.14650000000000002,0.016800000000000002
20090410,-0.0094,0.14650000000000002,0.029500000000000002,0.034800000000000005,0.0358,0.3209,0.1544,0.013600000000000001
20090411,-0.0089,0.1568,0.024800000000000003,0.0352,0.0362,0.3214,0.1647,0.0089
20090412,-0.009000000000000001,0.1569,0.0172,0.0354,0.0366,0.32130000000000003,0.1648,0.0013000000000000002
20090413,-0.009300000000000001,0.15330000000000002,0.0217,0.0356,0.0369,0.3209,0.1612,0.0058000000000000005
20090414,-0.010400000000000001,0.1467,0.0199,0.0357,0.0368,0.3199,0.1547,0.004
20090415,-0.0097,0.1512,0.0108,0.035500000000000004,0.0367,0.3206,0.15910000000000002,-0.0051
20090416,-0.01,0.1468,0.0023,0.035500000000000004,0.037200000000000004,0.32020000000000004,0.1547,-0.013600000000000001
20090417,-0.0092,0.14880000000000002,0.005,0.035500000000000004,0.0374,0.3211,0.1567,-0.0109
20090418,-0.009000000000000001,0.14880000000000002,0.015600000000000001,0.0351,0.0375,0.32130000000000003,0.1568,-0.00030000000000000003
20090419,-0.0098,0.1522,0.020300000000000002,0.0347,0.0376,0.3205,0.1602,0.0044
20090420,-0.012100000000000001,0.1462,0.0014,0.0342,0.0376,0.31820000000000004,0.15410000000000001,-0.0145
20090421,-0.0115,0.1495,-0.0079,0.033800000000000004,0.038,0.31870000000000004,0.1574,-0.0238
20090422,-0.0134,0.1481,-0.0077,0.0334,0.0386,0.3168,0.156,-0.0236
20090423,-0.0154,0.13520000000000001,-0.015300000000000001,0.0328,0.0391,0.3149,0.1432,-0.031200000000000002
20090424,-0.0181,0.12340000000000001,-0.029900000000000003,0.0323,0.0393,0.3121,0.1313,-0.0458
20090425,-0.0199,0.13520000000000001,-0.0381,0.0315,0.0397,0.3104,0.1431,-0.054
20090426,-0.020200000000000003,0.1179,-0.046700000000000005,0.031200000000000002,0.040400000000000005,0.31010000000000004,0.1258,-0.0626
20090427,-0.021,0.11270000000000001,-0.0455,0.031100000000000003,0.0405,0.30920000000000003,0.1206,-0.0614
20090428,-0.0235,0.1115,-0.053000000000000005,0.0308,0.0408,0.3068,0.11950000000000001,-0.0689
20090429,-0.023200000000000002,0.11560000000000001,-0.0577,0.0298,0.040400000000000005,0.307,0.1236,-0.0736
20090430,-0.025,0.13470000000000001,-0.0519,0.029500000000000002,0.04,0.3053,0.1426,-0.0678
20090501,-0.025400000000000002,0.1492,-0.0509,0.029500000000000002,0.0395,0.3048,0.15710000000000002,-0.0668
20090502,-0.024300000000000002,0.136,-0.0478,0.0297,0.0391,0.3059,0.1439,-0.06380000000000001
20090503,-0.0247,0.14200000000000002,-0.018500000000000003,0.0297,0.0388,0.30560000000000004,0.1499,-0.0344
20090504,-0.021500000000000002,0.1421,-0.0383,0.030000000000000002,0.0383,0.3088,0.15,-0.054200000000000005
20090505,-0.018500000000000003,0.1345,-0.054700000000000006,0.030500000000000003,0.0378,0.31170000000000003,0.1424,-0.07060000000000001
20090506,-0.0183,0.1549,-0.050800000000000005,0.031,0.0378,0.312,0.1628,-0.06670000000000001
20090507,-0.0142,0.1388,-0.0442,0.0316,0.0373,0.3161,0.1467,-0.0601
20090508,-0.012,0.1423,-0.044000000000000004,0.032100000000000004,0.0368,0.3183,0.1502,-0.0599
20090509,-0.0131,0.11960000000000001,-0.0475,0.032600000000000004,0.0364,0.31720000000000004,0.1275,-0.0634
20090510,-0.009600000000000001,0.11960000000000001,-0.06860000000000001,0.033,0.0361,0.3206,0.12760000000000002,-0.0845
20090511,-0.009300000000000001,0.1114,-0.076,0.0335,0.036000000000000004,0.3209,0.1193,-0.092
20090512,-0.0088,0.12010000000000001,-0.0799,0.034,0.0366,0.3215,0.128,-0.09580000000000001
20090513,-0.006500000000000001,0.1203,-0.0718,0.0345,0.037000000000000005,0.32370000000000004,0.1283,-0.0877
20090514,-0.0044,0.11610000000000001,-0.0656,0.034800000000000005,0.0371,0.32580000000000003,0.124,-0.0815
20090515,-0.0013000000000000002,0.1169,-0.047,0.0351,0.037000000000000005,0.329,0.12480000000000001,-0.0629
20090516,0.0018000000000000002,0.11520000000000001,-0.0558,0.0356,0.0374,0.332,0.1232,-0.0717
20090517,0.0028,0.10650000000000001,-0.0629,0.0357,0.0375,0.3331,0.1144,-0.07880000000000001
20090518,0.0037,0.10400000000000001,-0.0585,0.0357,0.0374,0.334,0.1119,-0.07440000000000001
20090519,0.0047,0.10250000000000001,-0.0482,0.0358,0.0375,0.335,0.1105,-0.0641
20090520,0.0066,0.092,-0.047900000000000005,0.0357,0.0376,0.33690000000000003,0.1,-0.06380000000000001
20090521,0.008700000000000001,0.0833,-0.046900000000000004,0.0356,0.037700000000000004,0.339,0.0912,-0.06280000000000001
20090522,0.0091,0.0825,-0.050800000000000005,0.035500000000000004,0.038,0.33940000000000003,0.09040000000000001,-0.06670000000000001
20090523,0.0106,0.099,-0.0253,0.0352,0.038400000000000004,0.3408,0.10690000000000001,-0.0412
20090524,0.0103,0.0886,-0.013900000000000001,0.0347,0.0376,0.3406,0.0965,-0.0298
20090525,0.0132,0.0974,-0.006200000000000001,0.034,0.0378,0.3435,0.1053,-0.0221
20090526,0.019200000000000002,0.0857,-0.0094,0.0337,0.038700000000000005,0.34950000000000003,0.0937,-0.0253
20090527,0.0182,0.0979,-0.0303,0.0328,0.038700000000000005,0.34850000000000003,0.1058,-0.046200000000000005
20090528,0.0212,0.08900000000000001,-0.0302,0.0317,0.0388,0.3514,0.0969,-0.0461
20090529,0.0229,0.08410000000000001,-0.034,0.0308,0.038900000000000004,0.3532,0.092,-0.0499
20090530,0.0223,0.0805,-0.0324,0.0298,0.039400000000000004,0.3526,0.0884,-0.048400000000000006
20090531,0.0235,0.0824,-0.040400000000000005,0.0291,0.0397,0.3537,0.0903,-0.0563
20090601,0.0234,0.08660000000000001,-0.036500000000000005,0.0286,0.0402,0.3537,0.0945,-0.0524
20090602,0.0233,0.06770000000000001,-0.0585,0.028200000000000003,0.0408,0.35350000000000004,0.0756,-0.07440000000000001
20090603,0.0227,0.0786,-0.064,0.0269,0.040100000000000004,0.3529,0.08660000000000001,-0.0799
20090604,0.022000000000000002,0.0796,-0.0673,0.026500000000000003,0.0397,0.3523,0.08750000000000001,-0.08320000000000001
20090605,0.019,0.0801,-0.08560000000000001,0.0264,0.0398,0.3493,0.08800000000000001,-0.1015
20090606,0.0196,0.0745,-0.0971,0.026600000000000002,0.0392,0.34990000000000004,0.0825,-0.113
20090607,0.0177,0.0849,-0.10400000000000001,0.0268,0.0386,0.34800000000000003,0.09280000000000001,-0.1199
20090608,0.0143,0.0781,-0.0979,0.0273,0.0378,0.3446,0.08600000000000001,-0.11380000000000001
20090609,0.0122,0.0718,-0.10500000000000001,0.028,0.0373,0.3425,0.07980000000000001,-0.12090000000000001
20090610,0.008700000000000001,0.07540000000000001,-0.1184,0.028800000000000003,0.0368,0.33890000000000003,0.0834,-0.1343
20090611,0.0086,0.0874,-0.1184,0.0297,0.0364,0.33890000000000003,0.0954,-0.1343
20090612,0.008,0.0876,-0.11760000000000001,0.030500000000000003,0.0361,0.3383,0.0955,-0.1335
20090613,0.007200000000000001,0.0942,-0.12090000000000001,0.031400000000000004,0.036000000000000004,0.3375,0.1022,-0.1368
20090614,0.0066,0.0825,-0.12340000000000001,0.0322,0.0358,0.33690000000000003,0.09050000000000001,-0.1393
20090615,0.0011,0.0737,-0.1182,0.0328,0.036000000000000004,0.33140000000000003,0.0816,-0.1341
20090616,-0.0008,0.0644,-0.1187,0.033600000000000005,0.0366,0.3294,0.0723,-0.1346
20090617,-0.0031000000000000003,0.0616,-0.1154,0.034300000000000004,0.0374,0.3272,0.0695,-0.1313
20090618,-0.006200000000000001,0.057,-0.117,0.035,0.0378,0.324,0.065,-0.13290000000000002
20090619,-0.0064,0.053700000000000005,-0.1085,0.0356,0.0381,0.32380000000000003,0.0616,-0.1245
20090620,-0.0088,0.050800000000000005,-0.1124,0.0362,0.0391,0.3215,0.0587,-0.1283
20090621,-0.0089,0.055900000000000005,-0.1129,0.0368,0.039400000000000004,0.3214,0.0639,-0.1288
20090622,-0.0067,0.0468,-0.1057,0.0371,0.0398,0.3236,0.0548,-0.1216
20090623,-0.0067,0.043000000000000003,-0.1023,0.037200000000000004,0.0397,0.3236,0.051000000000000004,-0.1182
20090624,-0.006200000000000001,0.054200000000000005,-0.0976,0.0376,0.0395,0.324,0.0621,-0.1136
20090625,-0.007200000000000001,0.0432,-0.09570000000000001,0.0378,0.0395,0.3231,0.0511,-0.1116
20090626,-0.0079,0.0473,-0.0978,0.037700000000000004,0.039400000000000004,0.32230000000000003,0.055200000000000006,-0.11370000000000001
20090627,-0.0085,0.050300000000000004,-0.0825,0.0375,0.0392,0.32180000000000003,0.0582,-0.0984
20090628,-0.008,0.0444,-0.0806,0.0373,0.038900000000000004,0.32230000000000003,0.0523,-0.0965
20090629,-0.0079,0.0465,-0.0703,0.0369,0.038700000000000005,0.3224,0.0545,-0.0862
20090630,-0.0078000000000000005,0.0483,-0.0794,0.0364,0.0392,0.3224,0.0563,-0.09530000000000001
20090701,-0.0077,0.051000000000000004,-0.0665,0.0357,0.039400000000000004,0.3225,0.0589,-0.0825
20090702,-0.007,0.0309,-0.069,0.0346,0.0398,0.32330000000000003,0.0388,-0.0849
20090703,-0.0079,0.0332,-0.0429,0.033600000000000005,0.039400000000000004,0.32230000000000003,0.041100000000000005,-0.058800000000000005
20090704,-0.0098,0.0402,-0.0408,0.033,0.0402,0.3205,0.048100000000000004,-0.0567
20090705,-0.004,0.011300000000000001,-0.078,0.032100000000000004,0.0414,0.3262,0.019200000000000002,-0.09390000000000001
20090706,-0.0058000000000000005,-0.0098,-0.0795,0.0307,0.0415,0.3245,-0.0019,-0.0954
20090707,-0.0073,0.0109,-0.06760000000000001,0.0296,0.0417,0.323,0.0188,-0.0835
20090708,-0.009300000000000001,-0.0095,-0.0864,0.0281,0.0414,0.3209,-0.0016,-0.1023
20090709,-0.009000000000000001,-0.0102,-0.0912,0.027200000000000002,0.0409,0.32130000000000003,-0.0023,-0.1072
20090710,-0.01,-0.0118,-0.0868,0.0268,0.0405,0.32020000000000004,-0.0039000000000000003,-0.1027
20090711,-0.0132,-0.015600000000000001,-0.1086,0.0268,0.0398,0.3171,-0.0077,-0.1245
20090712,-0.015600000000000001,-0.031900000000000005,-0.1018,0.0268,0.0392,0.31470000000000004,-0.024,-0.1177
20090713,-0.0162,-0.0247,-0.09230000000000001,0.0273,0.0383,0.314,-0.016800000000000002,-0.1082
20090714,-0.0175,-0.0188,-0.0658,0.028,0.037700000000000004,0.3128,-0.0109,-0.08170000000000001
20090715,-0.0182,-0.0323,-0.048400000000000006,0.028800000000000003,0.037000000000000005,0.3121,-0.0244,-0.06430000000000001
20090716,-0.018600000000000002,-0.0408,-0.0431,0.0297,0.036500000000000005,0.31170000000000003,-0.0329,-0.059000000000000004
20090717,-0.0212,-0.041100000000000005,-0.0177,0.030500000000000003,0.0359,0.309,-0.0332,-0.033600000000000005
20090718,-0.0196,-0.059800000000000006,-0.0086,0.0313,0.035500000000000004,0.31070000000000003,-0.0519,-0.0245
20090719,-0.018600000000000002,-0.058600000000000006,0.0184,0.032,0.0351,0.31170000000000003,-0.0507,0.0025
20090720,-0.018000000000000002,-0.079,0.022000000000000002,0.0327,0.035,0.3123,-0.0711,0.0061
20090721,-0.0171,-0.0726,0.0357,0.0333,0.035300000000000005,0.31320000000000003,-0.0646,0.0198
20090722,-0.0165,-0.0738,0.051300000000000005,0.0339,0.0358,0.31370000000000003,-0.0659,0.0354
20090723,-0.014400000000000001,-0.0751,0.0637,0.034300000000000004,0.0357,0.3159,-0.06720000000000001,0.0478
20090724,-0.0112,-0.0751,0.053700000000000005,0.0349,0.0359,0.3191,-0.06720000000000001,0.0378
20090725,-0.0086,-0.0762,0.0487,0.035300000000000005,0.0363,0.32170000000000004,-0.0683,0.0328
20090726,-0.006200000000000001,-0.07980000000000001,0.0472,0.0354,0.0366,0.324,-0.0719,0.0313
20090727,-0.005200000000000001,-0.0838,0.0451,0.035500000000000004,0.0366,0.325,-0.07590000000000001,0.0292
20090728,-0.0043,-0.0887,0.048,0.0356,0.0367,0.3259,-0.08080000000000001,0.032100000000000004
20090729,-0.0004,-0.0726,0.055,0.035500000000000004,0.0368,0.3299,-0.0646,0.0391
20090730,0.0013000000000000002,-0.06960000000000001,0.047900000000000005,0.035500000000000004,0.037000000000000005,0.3315,-0.0616,0.031900000000000005
20090731,0.0021000000000000003,-0.0776,0.0504,0.035300000000000005,0.0375,0.33240000000000003,-0.06960000000000001,0.0345
20090801,0.0029000000000000002,-0.0637,0.0795,0.035,0.037200000000000004,0.3331,-0.0557,0.0636
20090802,0.0043,-0.0614,0.0912,0.0344,0.037000000000000005,0.3346,-0.0534,0.0753
20090803,0.0057,-0.0453,0.08940000000000001,0.0341,0.0374,0.336,-0.0374,0.07350000000000001
20090804,0.0086,-0.0483,0.0799,0.0335,0.038,0.33890000000000003,-0.040400000000000005,0.064
20090805,0.0099,-0.041100000000000005,0.0811,0.0327,0.0383,0.3401,-0.0332,0.06520000000000001
20090806,0.0109,-0.028900000000000002,0.0874,0.0317,0.038400000000000004,0.3412,-0.020900000000000002,0.07150000000000001
20090807,0.012,-0.026600000000000002,0.0814,0.0307,0.038900000000000004,0.3423,-0.0187,0.0655
20090808,0.014700000000000001,-0.0178,0.08460000000000001,0.029900000000000003,0.0393,0.34490000000000004,-0.0099,0.0687
20090809,0.0161,-0.0151,0.0843,0.0291,0.0398,0.3463,-0.0071,0.0684
20090810,0.0172,-0.015600000000000001,0.0845,0.0286,0.0403,0.34750000000000003,-0.0077,0.06860000000000001
20090811,0.0181,-0.0076,0.08710000000000001,0.028200000000000003,0.040400000000000005,0.34840000000000004,0.0004,0.0712
20090812,0.0176,-0.0033,0.0825,0.0269,0.04,0.34790000000000004,0.0046,0.0665
20090813,0.0171,-0.0193,0.0935,0.026500000000000003,0.0402,0.34740000000000004,-0.0114,0.0776
20090814,0.0171,-0.006900000000000001,0.111,0.0264,0.0396,0.3473,0.0011,0.0951
20090815,0.0184,-0.0055000000000000005,0.12250000000000001,0.026600000000000002,0.0391,0.3487,0.0024000000000000002,0.1066
20090816,0.0198,-0.012100000000000001,0.1246,0.0268,0.038400000000000004,0.3501,-0.004200000000000001,0.1087
20090817,0.020800000000000003,-0.023100000000000002,0.1322,0.0273,0.0378,0.3511,-0.0152,0.1163
20090818,0.021,-0.0206,0.1411,0.028,0.037200000000000004,0.3513,-0.012700000000000001,0.1252
20090819,0.0233,-0.0303,0.14500000000000002,0.028800000000000003,0.0367,0.35350000000000004,-0.0224,0.1291
20090820,0.0251,-0.024800000000000003,0.1506,0.0296,0.0362,0.3553,-0.016800000000000002,0.13470000000000001
20090821,0.0285,-0.0284,0.15280000000000002,0.0304,0.0359,0.3588,-0.0205,0.1369
20090822,0.031900000000000005,-0.0279,0.1621,0.0313,0.0356,0.3622,-0.02,0.1461
20090823,0.0346,-0.026500000000000003,0.1545,0.032,0.035300000000000005,0.3648,-0.018600000000000002,0.1386
20090824,0.0357,-0.031900000000000005,0.1506,0.0327,0.0352,0.366,-0.024,0.13470000000000001
20090825,0.0381,-0.0317,0.14200000000000002,0.0333,0.0354,0.3684,-0.0238,0.12610000000000002
20090826,0.039,-0.0412,0.1463,0.0339,0.0358,0.3693,-0.0333,0.13040000000000002
20090827,0.0419,-0.0408,0.1466,0.0344,0.0358,0.37220000000000003,-0.0329,0.1307
20090828,0.0437,-0.0517,0.14350000000000002,0.034800000000000005,0.0359,0.374,-0.0438,0.12760000000000002
20090829,0.0465,-0.0541,0.1343,0.0352,0.0364,0.3768,-0.046200000000000005,0.1184
20090830,0.049,-0.0524,0.1241,0.035500000000000004,0.0368,0.3793,-0.0444,0.1082
20090831,0.0476,-0.043500000000000004,0.1512,0.0356,0.036500000000000005,0.3779,-0.0356,0.1353
20090901,0.0494,-0.0393,0.1497,0.0356,0.0366,0.3796,-0.031400000000000004,0.1338
20090902,0.0524,-0.0392,0.1487,0.0358,0.0371,0.38270000000000004,-0.031200000000000002,0.1328
20090903,0.054400000000000004,-0.0362,0.12390000000000001,0.035500000000000004,0.0369,0.3846,-0.028300000000000002,0.108
20090904,0.054700000000000006,-0.0309,0.1272,0.0352,0.037200000000000004,0.3849,-0.0229,0.11130000000000001
20090905,0.0553,-0.0342,0.1078,0.0349,0.0371,0.3856,-0.0262,0.09190000000000001
20090906,0.055900000000000005,-0.0291,0.1057,0.0344,0.037200000000000004,0.38620000000000004,-0.0211,0.0898
20090907,0.056600000000000004,-0.019200000000000002,0.10360000000000001,0.0339,0.037200000000000004,0.3869,-0.011300000000000001,0.0877
20090908,0.055900000000000005,-0.0236,0.0983,0.0333,0.0379,0.3861,-0.015700000000000002,0.0823
20090909,0.054400000000000004,-0.021,0.1032,0.032600000000000004,0.0386,0.38470000000000004,-0.0131,0.0873
20090910,0.055200000000000006,-0.0298,0.0878,0.0318,0.038400000000000004,0.3854,-0.0218,0.0719
20090911,0.0563,-0.027200000000000002,0.1015,0.0309,0.0388,0.3866,-0.0193,0.08560000000000001
20090912,0.0592,-0.0006000000000000001,0.11180000000000001,0.0303,0.039900000000000005,0.3895,0.0073,0.0959
20090913,0.061000000000000006,-0.012100000000000001,0.13540000000000002,0.029300000000000003,0.039900000000000005,0.39130000000000004,-0.004200000000000001,0.11950000000000001
20090914,0.06330000000000001,-0.0025,0.14150000000000001,0.0285,0.040100000000000004,0.3936,0.0055000000000000005,0.1255
20090915,0.06570000000000001,-0.0021000000000000003,0.1292,0.028,0.040400000000000005,0.396,0.0059,0.11330000000000001
20090916,0.0688,0.0071,0.1119,0.0269,0.040100000000000004,0.399,0.0151,0.096
20090917,0.0724,0.0292,0.11040000000000001,0.0264,0.0397,0.4026,0.0371,0.0945
20090918,0.0762,0.035,0.1331,0.0263,0.0393,0.40650000000000003,0.0429,0.11720000000000001
20090919,0.08070000000000001,0.0371,0.1292,0.026500000000000003,0.038900000000000004,0.41090000000000004,0.045000000000000005,0.11330000000000001
20090920,0.0854,0.0516,0.13470000000000001,0.0267,0.0385,0.4157,0.059500000000000004,0.1188
20090921,0.0926,0.0648,0.1252,0.0273,0.037700000000000004,0.4229,0.0727,0.10930000000000001
20090922,0.0965,0.0748,0.1257,0.028,0.0376,0.4267,0.0828,0.10980000000000001
20090923,0.0999,0.0695,0.1183,0.028800000000000003,0.0369,0.43010000000000004,0.07740000000000001,0.1024
20090924,0.1052,0.0707,0.10600000000000001,0.0297,0.0364,0.4354,0.0786,0.0901
20090925,0.1082,0.07060000000000001,0.1009,0.030500000000000003,0.0358,0.4385,0.0785,0.085
20090926,0.11270000000000001,0.0747,0.1057,0.0313,0.035500000000000004,0.443,0.0826,0.0898
20090927,0.1158,0.0775,0.0891,0.032,0.0351,0.4461,0.0854,0.0732
20090928,0.1187,0.0825,0.0873,0.0327,0.0351,0.449,0.09050000000000001,0.0714
20090929,0.12200000000000001,0.079,0.0829,0.0333,0.0354,0.45230000000000004,0.0869,0.067
20090930,0.12440000000000001,0.08900000000000001,0.059500000000000004,0.0339,0.0358,0.45470000000000005,0.0969,0.0436
20091001,0.127,0.0814,0.0409,0.0345,0.0359,0.45730000000000004,0.0893,0.025
20091002,0.1301,0.0729,0.0261,0.0351,0.0362,0.46040000000000003,0.08080000000000001,0.0102
20091003,0.1296,0.0745,-0.0051,0.035500000000000004,0.0366,0.45990000000000003,0.0824,-0.021
20091004,0.1298,0.06910000000000001,-0.014700000000000001,0.0357,0.037000000000000005,0.4601,0.077,-0.030600000000000002
20091005,0.1295,0.057300000000000004,-0.025400000000000002,0.0359,0.037200000000000004,0.45980000000000004,0.0653,-0.0413
20091006,0.12610000000000002,0.0463,-0.027700000000000002,0.0361,0.0376,0.45640000000000003,0.054200000000000005,-0.0436
20091007,0.12480000000000001,0.0487,-0.0269,0.0361,0.0379,0.4551,0.0567,-0.042800000000000005
20091008,0.12300000000000001,0.0398,-0.0199,0.036000000000000004,0.038400000000000004,0.45320000000000005,0.0477,-0.0358
20091009,0.1221,0.038700000000000005,-0.0538,0.036000000000000004,0.0392,0.45230000000000004,0.0466,-0.0697
20091010,0.125,0.027,-0.061900000000000004,0.035500000000000004,0.038,0.45530000000000004,0.035,-0.07780000000000001
20091011,0.1212,0.0112,-0.0601,0.034800000000000005,0.038400000000000004,0.4515,0.019200000000000002,-0.076
20091012,0.1183,0.0098,-0.0631,0.0344,0.038400000000000004,0.4486,0.0177,-0.0791
20091013,0.1179,-0.0099,-0.0426,0.033600000000000005,0.0388,0.4481,-0.002,-0.0585
20091014,0.1187,0.007200000000000001,-0.042,0.0327,0.0392,0.4489,0.0151,-0.0579
20091015,0.1163,-0.0044,-0.026500000000000003,0.0318,0.0391,0.4465,0.0035,-0.0424
20091016,0.1135,-0.023200000000000002,-0.009600000000000001,0.0308,0.0395,0.44370000000000004,-0.0152,-0.025500000000000002
20091017,0.11330000000000001,-0.0304,0.0041,0.030000000000000002,0.0398,0.4435,-0.0224,-0.0118
20091018,0.1145,-0.0324,0.006900000000000001,0.0292,0.0402,0.44480000000000003,-0.0244,-0.009000000000000001
20091019,0.116,-0.0285,0.0077,0.028800000000000003,0.0408,0.44630000000000003,-0.0206,-0.0082
20091020,0.1168,-0.0454,0.0188,0.028,0.0407,0.447,-0.0375,0.0029000000000000002
20091021,0.11750000000000001,-0.0344,0.027700000000000002,0.027,0.0403,0.44770000000000004,-0.026500000000000003,0.0118
20091022,0.1197,-0.0408,0.0494,0.026500000000000003,0.0403,0.45,-0.0329,0.0335
20091023,0.1213,-0.0341,0.045000000000000005,0.0264,0.0396,0.4515,-0.0261,0.0291
20091024,0.124,-0.0298,0.0441,0.026600000000000002,0.0391,0.45420000000000005,-0.0219,0.028200000000000003
20091025,0.1245,-0.0309,0.0458,0.0268,0.038400000000000004,0.45470000000000005,-0.023,0.029900000000000003
20091026,0.12510000000000002,-0.023100000000000002,0.0455,0.0273,0.0378,0.4554,-0.0151,0.0296
20091027,0.12610000000000002,-0.030000000000000002,0.0362,0.028,0.0373,0.45640000000000003,-0.022000000000000002,0.020300000000000002
20091028,0.12610000000000002,-0.0234,0.031,0.028800000000000003,0.0368,0.45630000000000004,-0.0155,0.015000000000000001
20091029,0.128,-0.0292,0.0341,0.0297,0.0363,0.45830000000000004,-0.0213,0.0182
20091030,0.12890000000000001,-0.0131,0.0146,0.030500000000000003,0.0359,0.4592,-0.005200000000000001,-0.0013000000000000002
20091031,0.13,-0.0073,0.0086,0.0313,0.0357,0.46030000000000004,0.0006000000000000001,-0.0073
20091101,0.1292,0.0033,0.0001,0.032,0.0352,0.45940000000000003,0.011300000000000001,-0.0158
20091102,0.1298,0.0142,-0.0103,0.0327,0.0352,0.46,0.0221,-0.0262
20091103,0.1285,0.0234,-0.0344,0.0333,0.035300000000000005,0.45880000000000004,0.031400000000000004,-0.050300000000000004
20091104,0.128,0.018500000000000003,-0.0344,0.0339,0.0357,0.4582,0.0264,-0.050300000000000004
20091105,0.12860000000000002,0.0223,-0.0403,0.0344,0.0358,0.45890000000000003,0.0302,-0.0562
20091106,0.1269,0.014,-0.0669,0.034800000000000005,0.0359,0.4572,0.0219,-0.0828
20091107,0.1236,0.031,-0.0828,0.0352,0.0363,0.4539,0.038900000000000004,-0.09870000000000001
20091108,0.1208,0.052000000000000005,-0.084,0.0354,0.0367,0.4511,0.0599,-0.0999
20091109,0.12040000000000001,0.0616,-0.10010000000000001,0.0354,0.0364,0.4506,0.06960000000000001,-0.116
20091110,0.1189,0.07150000000000001,-0.10550000000000001,0.0358,0.0366,0.44920000000000004,0.0794,-0.12140000000000001
20091111,0.116,0.0716,-0.11180000000000001,0.0357,0.0368,0.44630000000000003,0.0796,-0.1277
20091112,0.1125,0.08360000000000001,-0.1091,0.0354,0.0369,0.44270000000000004,0.0915,-0.125
20091113,0.1068,0.093,-0.1047,0.0352,0.0371,0.43710000000000004,0.101,-0.1206
20091114,0.10310000000000001,0.1028,-0.10260000000000001,0.034800000000000005,0.0371,0.4334,0.11080000000000001,-0.11850000000000001
20091115,0.1,0.11900000000000001,-0.11460000000000001,0.0345,0.037200000000000004,0.4303,0.1269,-0.1305
20091116,0.09770000000000001,0.1264,-0.1102,0.034,0.0374,0.42800000000000005,0.13440000000000002,-0.12610000000000002
20091117,0.0947,0.1313,-0.1073,0.0333,0.038,0.42500000000000004,0.13920000000000002,-0.1232
20091118,0.0931,0.14170000000000002,-0.09480000000000001,0.032600000000000004,0.0385,0.4233,0.1496,-0.1107
20091119,0.09190000000000001,0.14730000000000001,-0.0978,0.0316,0.0381,0.42210000000000003,0.1552,-0.11370000000000001
20091120,0.0878,0.1388,-0.0806,0.031100000000000003,0.0388,0.4181,0.1467,-0.0965
20091121,0.0833,0.1395,-0.0504,0.0302,0.0398,0.4136,0.1474,-0.0663
20091122,0.0825,0.13770000000000002,-0.045200000000000004,0.029300000000000003,0.0398,0.4128,0.1456,-0.0611
20091123,0.08420000000000001,0.12940000000000002,-0.038,0.0285,0.040100000000000004,0.41450000000000004,0.1373,-0.0539
20091124,0.085,0.1327,-0.0218,0.028,0.040400000000000005,0.4153,0.14070000000000002,-0.037700000000000004
20091125,0.0864,0.12390000000000001,-0.0201,0.0269,0.040100000000000004,0.4167,0.1318,-0.036000000000000004
20091126,0.0859,0.11230000000000001,-0.0088,0.0264,0.0396,0.4161,0.1202,-0.0247
20091127,0.0863,0.1095,-0.0103,0.0264,0.0393,0.4166,0.11750000000000001,-0.0262
20091128,0.0862,0.1,0.012,0.026500000000000003,0.0388,0.41650000000000004,0.10790000000000001,-0.0039000000000000003
20091129,0.08560000000000001,0.0878,0.0057,0.0267,0.038400000000000004,0.41590000000000005,0.09570000000000001,-0.0102
